,Unnamed: 0,Unnamed: 0.1,duration,title,rating,student,difficulty,link,site,skill,comments,subjectivity,comments_score,translated_title,price
100,95,95,,"Data Engineer, Big Data and ML on Google Cloud en FranÃ§ais",4.379310344827586,1866.0,Intermediate,https://www.coursera.org/specializations/gcp-data-machine-learning-fr,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
101,96,96,10.0,Exploring âand âPreparing âyour âData with BigQuery,4.670866743031692,46962.0,Beginner,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
102,97,97,4.0,API Security on Google Cloud's Apigee API Platform,4.648148148148148,9699.0,Beginner,https://www.coursera.org/learn/api-security-apigee-gcp,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
103,98,98,12.0,Mitigating Security Vulnerabilities on Google Cloud Platform,4.68284789644013,12704.0,Intermediate,https://www.coursera.org/learn/mitigating-security-vulnerabilites-gcp,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
104,99,99,8.0,API Development on Google Cloud's Apigee API Platform,4.655209452201934,11447.0,Beginner,https://www.coursera.org/learn/api-development-apigee-gcp,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
105,100,100,,Preparing for Google Cloud Certification: Cloud Architect,4.703364050632908,540913.0,Intermediate,https://www.coursera.org/professional-certificates/gcp-cloud-architect,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
106,101,101,,Preparing for Google Cloud Certification: Cloud Engineer,4.704339045287638,538988.0,Intermediate,https://www.coursera.org/professional-certificates/cloud-engineering-gcp,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
107,102,102,,"Data Engineering, Big Data, and Machine Learning on GCP",4.631488282032452,211005.0,Intermediate,https://www.coursera.org/specializations/gcp-data-machine-learning,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
108,103,103,,Preparing for Google Cloud Certification: Cloud DevOps Engineer,4.702415426850868,579532.0,Beginner,https://www.coursera.org/professional-certificates/sre-devops-engineer-google-cloud,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
109,104,104,,Preparing for Google Cloud Certification: Cloud Data Engineer,4.628340134263525,216955.0,Intermediate,https://www.coursera.org/professional-certificates/gcp-data-engineering,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
110,105,105,,Developing Applications with Google Cloud Platform,4.713119420989143,519772.0,Intermediate,https://www.coursera.org/specializations/developing-apps-gcp,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
111,106,106,,Preparing for Google Cloud Certification: Machine Learning Engineer,4.595076164874552,313016.0,Intermediate,https://www.coursera.org/professional-certificates/preparing-for-google-cloud-machine-learning-engineer-professional-certificate,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
112,107,107,,Architecting with Google Kubernetes Engine,4.720301040218591,513552.0,Beginner,https://www.coursera.org/specializations/architecting-google-kubernetes-engine,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
113,108,108,,Google Cloud Digital Leader Training,4.725988700564971,17665.0,Beginner,https://www.coursera.org/professional-certificates/google-cloud-digital-leader-training,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
114,109,109,4.0,Cloud Computing Basics (Cloud 101),4.539312754804892,110105.0,Beginner,https://www.coursera.org/learn/cloud-computing-basics,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
115,110,110,,Preparing for Google Cloud Certification: Cloud Architect,4.703364050632908,540913.0,Intermediate,https://www.coursera.org/professional-certificates/gcp-cloud-architect,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
116,111,111,,Preparing for Google Cloud Certification: Cloud Engineer,4.704339045287638,538988.0,Intermediate,https://www.coursera.org/professional-certificates/cloud-engineering-gcp,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
117,112,112,,"Data Engineering, Big Data, and Machine Learning on GCP",4.631488282032452,211005.0,Intermediate,https://www.coursera.org/specializations/gcp-data-machine-learning,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
118,113,113,,Preparing for Google Cloud Certification: Cloud DevOps Engineer,4.702415426850868,579532.0,Beginner,https://www.coursera.org/professional-certificates/sre-devops-engineer-google-cloud,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
119,114,114,,Preparing for Google Cloud Certification: Cloud Data Engineer,4.628340134263525,216955.0,Intermediate,https://www.coursera.org/professional-certificates/gcp-data-engineering,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
120,115,115,,Developing Applications with Google Cloud Platform,4.713119420989143,519772.0,Intermediate,https://www.coursera.org/specializations/developing-apps-gcp,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
121,116,116,,Preparing for Google Cloud Certification: Machine Learning Engineer,4.595076164874552,313016.0,Intermediate,https://www.coursera.org/professional-certificates/preparing-for-google-cloud-machine-learning-engineer-professional-certificate,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
122,117,117,,Architecting with Google Kubernetes Engine,4.720301040218591,513552.0,Beginner,https://www.coursera.org/specializations/architecting-google-kubernetes-engine,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
123,118,118,,Google Cloud Digital Leader Training,4.725988700564971,17665.0,Beginner,https://www.coursera.org/professional-certificates/google-cloud-digital-leader-training,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
124,119,119,4.0,Cloud Computing Basics (Cloud 101),4.539312754804892,110105.0,Beginner,https://www.coursera.org/learn/cloud-computing-basics,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
125,120,120,,Preparing for Google Cloud Certification: Cloud Architect,4.703364050632908,540913.0,Intermediate,https://www.coursera.org/professional-certificates/gcp-cloud-architect,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
126,121,121,,Preparing for Google Cloud Certification: Cloud Engineer,4.704339045287638,538988.0,Intermediate,https://www.coursera.org/professional-certificates/cloud-engineering-gcp,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
127,122,122,,"Data Engineering, Big Data, and Machine Learning on GCP",4.631488282032452,211005.0,Intermediate,https://www.coursera.org/specializations/gcp-data-machine-learning,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
128,123,123,,Preparing for Google Cloud Certification: Cloud DevOps Engineer,4.702415426850868,579532.0,Beginner,https://www.coursera.org/professional-certificates/sre-devops-engineer-google-cloud,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
129,124,124,,Preparing for Google Cloud Certification: Cloud Data Engineer,4.628340134263525,216955.0,Intermediate,https://www.coursera.org/professional-certificates/gcp-data-engineering,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
130,125,125,,Developing Applications with Google Cloud Platform,4.713119420989143,519772.0,Intermediate,https://www.coursera.org/specializations/developing-apps-gcp,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
131,126,126,,Preparing for Google Cloud Certification: Machine Learning Engineer,4.595076164874552,313016.0,Intermediate,https://www.coursera.org/professional-certificates/preparing-for-google-cloud-machine-learning-engineer-professional-certificate,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
132,127,127,,Architecting with Google Kubernetes Engine,4.720301040218591,513552.0,Beginner,https://www.coursera.org/specializations/architecting-google-kubernetes-engine,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
133,128,128,,Google Cloud Digital Leader Training,4.725988700564971,17665.0,Beginner,https://www.coursera.org/professional-certificates/google-cloud-digital-leader-training,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
134,129,129,4.0,Cloud Computing Basics (Cloud 101),4.539312754804892,110105.0,Beginner,https://www.coursera.org/learn/cloud-computing-basics,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
135,130,130,,Preparing for Google Cloud Certification: Cloud Architect,4.703364050632908,540913.0,Intermediate,https://www.coursera.org/professional-certificates/gcp-cloud-architect,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
136,131,131,,Preparing for Google Cloud Certification: Cloud Engineer,4.704339045287638,538988.0,Intermediate,https://www.coursera.org/professional-certificates/cloud-engineering-gcp,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
137,132,132,,"Data Engineering, Big Data, and Machine Learning on GCP",4.631488282032452,211005.0,Intermediate,https://www.coursera.org/specializations/gcp-data-machine-learning,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
138,133,133,,Preparing for Google Cloud Certification: Cloud DevOps Engineer,4.702415426850868,579532.0,Beginner,https://www.coursera.org/professional-certificates/sre-devops-engineer-google-cloud,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
139,134,134,,Preparing for Google Cloud Certification: Cloud Data Engineer,4.628340134263525,216955.0,Intermediate,https://www.coursera.org/professional-certificates/gcp-data-engineering,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
140,135,135,,Developing Applications with Google Cloud Platform,4.713119420989143,519772.0,Intermediate,https://www.coursera.org/specializations/developing-apps-gcp,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
141,136,136,,Preparing for Google Cloud Certification: Machine Learning Engineer,4.595076164874552,313016.0,Intermediate,https://www.coursera.org/professional-certificates/preparing-for-google-cloud-machine-learning-engineer-professional-certificate,cousera,gcp,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
